geom,Address,Age 65+ Total,All_Persons,% of Seniors,latitude,longitude,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,has_shelter,has_shelter_with_bench,distance,id,source,bench_count,amenity
"{""type"":""LineString"",""coordinates"":[[-79.51487,43.64647999999999],[-79.51480999999999,43.64649]]}",3085 Bloor St W,"66","123",0.536585365853659,43.6463334,-79.5148063,"15893",Bloor St West at Thompson Ave West Side,43.646546,-79.514834,Some,"0","0","5","428",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.49412999999999,43.65023999999999],[-79.4942,43.65014],[-79.49425999999999,43.6501],[-79.49430999999999,43.65008999999999],[-79.49439999999999,43.65006999999999],[-79.49447,43.65006999999999],[-79.49447,43.65006999999999],[-79.49448999999999,43.65008999999999],[-79.4945,43.65014],[-79.4945,43.65019999999999],[-79.4945,43.65019999999999],[-79.49456999999999,43.65019999999999],[-79.49464,43.65019999999999],[-79.49465999999999,43.65019999999999],[-79.49468,43.65021],[-79.49469999999999,43.65021],[-79.49472,43.65021],[-79.49475999999999,43.65021999999999]]}",39 Old Mill Rd,"194","244",0.795081967213115,43.6501839,-79.4938962,"13779",Old Mill Station - Westbound Platform,43.650048,-79.494892,None,"0","0","68","429",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.519711,43.64563499999999],[-79.51924599999999,43.64574],[-79.51916699999999,43.64578],[-79.519047,43.645795],[-79.518927,43.64580699999999],[-79.51890199999999,43.645811],[-79.51879599999999,43.645833]]}",1 Aberfoyle Cres,"329","473",0.695560253699789,43.6458051,-79.5197844,"487",Bloor St West at Aberfoyle Cres,43.64582,-79.51879,Some,"0","0","78","430",OpenStreetMaps,"0",
"{""type"":""LineString"",""coordinates"":[[-79.49553,43.65021],[-79.49551999999999,43.65017],[-79.4955,43.65012],[-79.49548,43.65006999999999],[-79.49545,43.65001],[-79.49526,43.65003],[-79.49526,43.65003],[-79.49518999999999,43.65014999999999],[-79.49517,43.65017999999999]]}",10 Old Mill Trail,"73","95",0.768421052631579,43.6501735,-79.4957853,"14742",Old Mill Station,43.650156,-79.495072,Some,"0","0","63","431",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.52218,43.64652],[-79.52237999999999,43.64641999999999],[-79.52235,43.64638999999999],[-79.52231999999999,43.64634999999999],[-79.52225,43.64621],[-79.52214999999999,43.64598],[-79.52209,43.64582999999999],[-79.52209,43.64582999999999],[-79.52303,43.64562],[-79.52316,43.64560999999999],[-79.5233,43.64556999999999]]}",1 Lomond Dr,"100","171",0.584795321637427,43.6467192,-79.5221283,"13784",Islington Station - Eastbound Platform,43.645548,-79.523293,None,"0","0","174","432",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.49581,43.65068999999999],[-79.4958,43.65064],[-79.49576999999999,43.65057999999999],[-79.49572999999999,43.65053],[-79.49566,43.65050999999999],[-79.49560999999999,43.6505],[-79.49544,43.65052],[-79.49541999999999,43.65050999999999],[-79.49532,43.6505],[-79.49524999999999,43.65048],[-79.49518999999999,43.65046999999999],[-79.49514,43.65044999999999],[-79.49509,43.65041],[-79.49508,43.65035999999999],[-79.49508,43.65035999999999],[-79.49500999999999,43.65034]]}",12 Old Mill Trail,"81","132",0.613636363636364,43.6506729,-79.4960026,"15297",Old Mill Station,43.650311,-79.495025,Some,"0","0","81","433",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.49447,43.64965999999999],[-79.49447,43.64965],[-79.49456,43.64952],[-79.4946,43.64945999999999],[-79.4946,43.64945999999999],[-79.49465999999999,43.64947999999999],[-79.49487999999999,43.64956]]}",2662 Bloor St W,"117","160",0.73125,43.6496394,-79.4944234,"523",Bloor St West at Old Mill Trail,43.649585,-79.495066,Some,"0","0","73","434",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.52142,43.64614999999999],[-79.52195,43.64603],[-79.52187999999999,43.64587999999999],[-79.52197999999999,43.64585999999999],[-79.52303,43.64562],[-79.52316,43.64560999999999],[-79.5233,43.64556999999999]]}",2 Aberfoyle Cres,"92","188",0.48936170212766,43.6462804,-79.5214799,"13784",Islington Station - Eastbound Platform,43.645548,-79.523293,None,"0","0","162","435",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.49989999999999,43.64983],[-79.49983,43.64983999999999],[-79.49973,43.64985999999999],[-79.49961999999999,43.64988999999999],[-79.49953999999999,43.6499],[-79.49947,43.64992]]}",2855 Bloor St W,"137","209",0.655502392344498,43.6496577,-79.499827,"533",Bloor St West at The Kingsway,43.649909,-79.499461,Some,"0","0","36","436",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.50798,43.66149],[-79.50790999999999,43.66161999999999],[-79.50775,43.66167],[-79.50763999999999,43.66183999999999],[-79.50754999999999,43.66187],[-79.50749999999999,43.6619]]}",25 Earlington Ave,"69","205",0.336585365853659,43.6613644,-79.507729,"3512",Dundas St West at Old Dundas St West Side,43.661895,-79.507489,None,"0","0","57","437",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.499262,43.61694099999999],[-79.49938199999999,43.61724199999999],[-79.499261,43.617268],[-79.499245,43.61732899999999],[-79.49929099999999,43.617449],[-79.49902,43.61751999999999],[-79.49894899999999,43.617541],[-79.498907,43.61744099999999],[-79.498894,43.61741]]}",340 Royal York Rd,"259","286",0.905594405594406,43.6168572,-79.4993438,"7015",Royal York Rd at Newcastle St,43.617438,-79.498765,Some,"0","1","109","438",OpenStreetMaps,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.50540999999999,43.62536999999999],[-79.50542,43.62539999999999],[-79.50542,43.62541],[-79.50542,43.62543],[-79.50540999999999,43.62543999999999],[-79.50539999999999,43.62545999999999],[-79.50529,43.62552999999999],[-79.50529,43.62552999999999],[-79.50533,43.62561999999999],[-79.50533,43.62561999999999],[-79.50540999999999,43.62561]]}",781 The Queensway,"75","81",0.925925925925926,43.6252753,-79.5056218,"6881",The Queensway at Smith Cres East Side,43.625613,-79.505415,Some,"1","1","59","439",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.504759,43.625875],[-79.505081,43.62580299999999],[-79.505307,43.62575199999999]]}",773 The Queensway,"59","64",0.921875,43.6256709,-79.5046715,"6880",The Queensway at Smith Cres,43.625834,-79.505342,Some,"1","1","46","440",OpenStreetMaps,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.52925999999999,43.65016],[-79.52939999999999,43.65010999999999],[-79.52951,43.65006999999999],[-79.52961999999999,43.65001999999999],[-79.52965,43.65001999999999],[-79.52980999999999,43.64997],[-79.52989999999999,43.64994],[-79.53029999999999,43.64979],[-79.53037,43.64976999999999],[-79.53064,43.64965999999999],[-79.53070999999999,43.64961999999999],[-79.53073999999999,43.64961],[-79.53077,43.6496],[-79.53077999999999,43.64959],[-79.53079999999999,43.64958],[-79.53082999999999,43.64954999999999],[-79.53082999999999,43.64954999999999],[-79.53078999999999,43.64954],[-79.53072,43.64950999999999]]}",9 Burnhamthorpe Cres,"101","148",0.682432432432432,43.6499861,-79.5291506,"671",Burnhamthorpe Rd at Burnhamthorpe Cres,43.649493,-79.530732,Some,"1","0","170","441",Google,"0",Shelter Without Bench
"{""type"":""LineString"",""coordinates"":[[-79.51619999999999,43.66022999999999],[-79.51627,43.66022999999999],[-79.51628999999999,43.66024],[-79.51639,43.66031],[-79.51641999999999,43.6604],[-79.51641999999999,43.6604],[-79.51646999999999,43.6604],[-79.51652,43.66040999999999],[-79.51664999999999,43.66044999999999],[-79.51676999999999,43.66046],[-79.51682999999999,43.66046999999999],[-79.51703999999999,43.66042],[-79.51703999999999,43.66042],[-79.51708,43.66049999999999],[-79.51712999999999,43.66062999999999],[-79.51717999999999,43.66073],[-79.51721999999999,43.66080999999999],[-79.51721,43.66082999999999],[-79.51718999999999,43.66087999999999],[-79.51717999999999,43.66098],[-79.51722999999999,43.66109999999999],[-79.5173,43.66125999999999],[-79.5173,43.66125999999999],[-79.51735999999999,43.66120999999999],[-79.51739,43.6612]]}",1135 Royal York Rd,"129","307",0.420195439739414,43.660143,-79.5161418,"1518",Royal York Rd at Strath Humber Crt,43.661189,-79.517388,Some,"1","1","196","442",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.51619999999999,43.66022999999999],[-79.51627,43.66022999999999],[-79.51628999999999,43.66024],[-79.51639,43.66031],[-79.51641999999999,43.6604],[-79.51641999999999,43.6604],[-79.51646999999999,43.6604],[-79.51652,43.66040999999999],[-79.51664999999999,43.66044999999999],[-79.51676999999999,43.66046],[-79.51682999999999,43.66046999999999],[-79.51703999999999,43.66042],[-79.51703999999999,43.66042],[-79.51708,43.66049999999999],[-79.51712999999999,43.66062999999999],[-79.51717999999999,43.66073],[-79.51721999999999,43.66080999999999],[-79.51721,43.66082999999999],[-79.51718999999999,43.66087999999999],[-79.51717999999999,43.66098],[-79.51722999999999,43.66109999999999],[-79.5173,43.66125999999999],[-79.5173,43.66125999999999],[-79.51735999999999,43.66120999999999],[-79.51739,43.6612]]}",1135 - 1137 Royal York Rd,"75","222",0.337837837837838,43.660143,-79.5161418,"1518",Royal York Rd at Strath Humber Crt,43.661189,-79.517388,Some,"1","1","196","443",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.51569,43.66096],[-79.51570999999999,43.66095],[-79.51574999999999,43.66093999999999],[-79.51579999999999,43.66091999999999],[-79.5159,43.66085],[-79.51608,43.66069],[-79.51608,43.66069],[-79.51613,43.66071],[-79.51613999999999,43.66071],[-79.51614999999999,43.66071],[-79.51615999999999,43.66071],[-79.51617,43.66071],[-79.51618,43.66069999999999],[-79.51627999999999,43.66058999999999],[-79.51632999999999,43.66051999999999],[-79.51634,43.66051],[-79.51635,43.66051],[-79.51636,43.66049999999999],[-79.51636999999999,43.66049999999999],[-79.51637999999999,43.66049999999999],[-79.51644,43.66049999999999],[-79.51653,43.66049999999999],[-79.51659999999999,43.66051],[-79.51663999999999,43.66051],[-79.51667,43.66051999999999],[-79.51667999999999,43.66051999999999],[-79.51672,43.66053],[-79.51677999999999,43.66055999999999],[-79.51682999999999,43.66058],[-79.51689,43.66060999999999],[-79.51703999999999,43.66069],[-79.51708999999999,43.66073],[-79.51712,43.66076],[-79.51712999999999,43.66078],[-79.51712999999999,43.6608],[-79.51713999999999,43.66082999999999],[-79.51715,43.66086],[-79.51716,43.66087],[-79.51716,43.66087999999999],[-79.51716999999999,43.66087999999999],[-79.51717999999999,43.66087999999999],[-79.51718999999999,43.66087999999999],[-79.51718999999999,43.66087999999999],[-79.51717999999999,43.66098],[-79.51722999999999,43.66109999999999],[-79.5173,43.66125999999999],[-79.5173,43.66125999999999],[-79.51735999999999,43.66120999999999],[-79.51739,43.6612]]}",1139 Royal York Rd,"55","178",0.308988764044944,43.6610807,-79.5157547,"1518",Royal York Rd at Strath Humber Crt,43.661189,-79.517388,Some,"1","1","224","444",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.516862,43.68388499999999],[-79.51698,43.68368499999999],[-79.516951,43.683551],[-79.516969,43.68354999999999],[-79.51774799999999,43.683539]]}",61 Richview Rd,"189","551",0.343012704174229,43.683989,-79.5167019,"16051",Opp 4005 Eglinton Ave West,43.683555,-79.517748,Some,"0","0","103","445",OpenStreetMaps,"0",
"{""type"":""LineString"",""coordinates"":[[-79.52782,43.645],[-79.52785,43.64497999999999],[-79.5279,43.64495],[-79.52794,43.64493],[-79.52799,43.64491999999999],[-79.52805999999999,43.64491999999999],[-79.52813999999999,43.64493999999999],[-79.52822,43.64497],[-79.52827,43.645],[-79.52831999999999,43.64502],[-79.52836999999999,43.64506999999999],[-79.52837999999999,43.64509],[-79.52839,43.64511],[-79.5284,43.64515999999999],[-79.52839,43.6452],[-79.52839,43.64522999999999],[-79.52839,43.64522999999999],[-79.52844,43.64524999999999],[-79.52853,43.64529999999999],[-79.52858999999999,43.64533999999999],[-79.52861,43.64535],[-79.52867,43.64538999999999],[-79.52867999999999,43.6454]]}",41 Mabelle Ave,"372","438",0.849315068493151,43.6448572,-79.5276224999999,"9532",49 Mabelle Ave,43.645387,-79.528692,Some,"1","1","101","446",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.51561999999999,43.68504],[-79.51560999999999,43.68504999999999],[-79.5156,43.68504999999999],[-79.51558,43.68506],[-79.51552999999999,43.68507],[-79.51552999999999,43.68507],[-79.51543999999999,43.68504],[-79.51538999999999,43.68497],[-79.51538999999999,43.68497],[-79.51533,43.68498999999999],[-79.51519,43.68502],[-79.51467999999999,43.68513],[-79.51451,43.68515],[-79.51413999999999,43.68522999999999],[-79.5139,43.68527999999999],[-79.51341999999999,43.68538999999999],[-79.51340999999999,43.68538999999999],[-79.51326,43.68542],[-79.51318999999999,43.68545],[-79.51306999999999,43.68547],[-79.51295,43.68549999999999],[-79.51278,43.68554],[-79.51270999999999,43.68556],[-79.51265999999999,43.68556999999999]]}",40 Richview Rd,"155","315",0.492063492063492,43.685146,-79.5159538,"7100",Scarlett Rd at Richview Rd,43.685593,-79.512675,Some,"1","1","264","447",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.52597,43.64934999999999],[-79.52598999999999,43.64931],[-79.52602,43.64927],[-79.52603,43.64922],[-79.52603,43.64918],[-79.52603999999999,43.64914],[-79.52603,43.64911],[-79.52602,43.64909],[-79.52602,43.64907],[-79.52598,43.64896999999999],[-79.52594999999999,43.64893],[-79.52591999999999,43.64887999999999],[-79.52586999999999,43.64882999999999],[-79.52582999999999,43.6488],[-79.52577999999999,43.64876999999999],[-79.52573999999999,43.64875],[-79.52567999999999,43.64873],[-79.52563,43.64871999999999],[-79.52555999999999,43.64871],[-79.52548,43.64871],[-79.52541999999999,43.64871],[-79.52536,43.64871999999999],[-79.52531999999999,43.64871999999999],[-79.52531999999999,43.64871999999999],[-79.52519999999999,43.64844],[-79.52522,43.64842999999999],[-79.52521,43.64840999999999],[-79.52517,43.64831999999999],[-79.52516,43.64829999999999],[-79.52516,43.64829999999999],[-79.52528999999999,43.64826]]}",1300 Islington Avenue,"261","413",0.631961259079903,43.6495765,-79.5265866,"764",Central Park Rdwy at Islington Ave,43.648248,-79.525282,Some,"0","0","182","448",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.52701,43.65048],[-79.52679,43.65073],[-79.52666999999999,43.65082999999999],[-79.52661,43.6509],[-79.52653999999999,43.65097999999999],[-79.52653999999999,43.65097999999999],[-79.52648,43.65097999999999],[-79.52646,43.65097999999999],[-79.52643,43.65097999999999],[-79.52639999999999,43.65097],[-79.52635999999999,43.65095999999999],[-79.52634,43.65095],[-79.52630999999999,43.65088],[-79.52625,43.65075]]}",1320 Islington Ave,"220","370",0.594594594594595,43.6503216,-79.526665,"16190",Islington Ave at Dundas St West South Side,43.650745,-79.526258,Some,"0","0","124","449",Google,"0",
"{""type"":""LineString"",""coordinates"":[[-79.51136999999999,43.68339],[-79.51135999999999,43.68345],[-79.51135999999999,43.68348],[-79.51136999999999,43.68350999999999],[-79.51142,43.68361],[-79.51143,43.68361999999999],[-79.51143999999999,43.68363999999999],[-79.51143,43.68365],[-79.51142,43.68368],[-79.51140999999999,43.68368999999999],[-79.51140999999999,43.68368999999999],[-79.51144999999999,43.68381],[-79.51144999999999,43.68381],[-79.51156,43.68379]]}",38 Fontenay Crt,"106","246",0.430894308943089,43.6834103,-79.5116483,"2406",Eglinton Ave West at Scarlett Rd,43.683789,-79.511557,Some,"1","1","76","450",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.55845999999999,43.64244],[-79.55844999999999,43.64244999999999],[-79.55844,43.64244999999999],[-79.55841999999999,43.64246],[-79.55840999999999,43.64246],[-79.55839,43.64246],[-79.55836999999999,43.64244999999999],[-79.55835999999999,43.64244999999999],[-79.55835,43.64244],[-79.55835,43.64242999999999],[-79.55832999999999,43.6424],[-79.55827999999999,43.64229999999999],[-79.55822999999999,43.64222999999999],[-79.55822999999999,43.64222999999999],[-79.55814999999999,43.64224999999999],[-79.55814999999999,43.64224999999999],[-79.55810999999999,43.64217],[-79.55809,43.64211999999999],[-79.55803,43.64197],[-79.55799,43.64188],[-79.55795999999999,43.64177999999999],[-79.55787999999999,43.64159999999999]]}",362 The East Mall,"216","683",0.316251830161054,43.6426028,-79.5588074,"2221",The East Mall at Valhalla Inn Rd,43.641605,-79.557891,None,"1","1","130","451",Google,"0",Shelter With Bench Underneath
"{""type"":""LineString"",""coordinates"":[[-79.56306999999999,43.62814999999999],[-79.56289999999999,43.62814999999999],[-79.56284999999999,43.62816],[-79.56284999999999,43.62816],[-79.56274,43.62789999999999],[-79.56270999999999,43.6278],[-79.56261,43.62758],[-79.56256999999999,43.62749],[-79.56261,43.62747999999999],[-79.5625,43.62718999999999],[-79.56248999999999,43.62718999999999],[-79.56248999999999,43.62718999999999],[-79.56243,43.62707],[-79.56242,43.62704999999999],[-79.56241,43.62702999999999],[-79.56239999999999,43.62702]]}",14 Neilson Dr,"65","179",0.363128491620112,43.6279526,-79.5632854,"1642",West Mall Cres at Dundas St West South Side,43.626881,-79.562135,Some,"1","0","169","452",Google,"0",Shelter Without Bench
